GeneID	GSM4957511	GSM4957512	GSM4957513	GSM4957514	GSM4957515	GSM4957516	GSM4957517	GSM4957518	GSM4957519	GSM4957520	GSM4957521	GSM4957522	GSM4957523	GSM4957524	GSM4957525
390083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196335	0	4	3	1	0	2	1	0	1	0	0	0	1	1	2
255725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120787	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
160298	31	24	16	24	35	31	22	16	17	50	37	13	41	31	24
84067	1100	1072	916	931	1243	1130	892	555	553	1343	975	1093	1260	828	1261
1262	3	5	1	4	5	18	12	10	3	45	0	0	10	2	9
887	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
112464	138	109	71	123	102	153	180	57	77	110	207	241	208	221	125
101927825	84	40	35	47	49	79	75	22	24	35	88	99	87	112	58
6609	3041	2464	1863	2025	1109	3395	1427	1334	1377	2368	2539	1727	3147	2349	2451
322	29	41	57	7	207	19	35	8	19	32	19	11	34	19	64
3263	4	13	7	0	6	2	16	3	0	2	1	5	4	2	6
10612	615	423	556	547	287	501	456	298	244	468	417	338	517	323	452
23647	797	603	549	747	712	728	1123	378	510	937	702	906	808	991	767
26515	1648	867	1194	2157	975	1949	1254	953	1348	1497	1381	962	1467	2435	876
144132	325	277	221	333	418	406	890	170	256	619	358	601	397	607	609
23378	747	480	566	881	467	752	471	267	374	649	517	403	595	763	490
3611	4083	2654	3171	3434	2640	3493	2746	1796	1602	2935	2417	2852	3751	2499	2382
6881	5348	3615	4207	4700	3240	4781	3872	2591	2339	4351	3404	3662	5117	3729	3502
1200	70709	39443	52576	55519	69980	82762	18332	40986	36851	104216	42023	19906	73956	41559	75663
8642	91	139	1338	17	773	64	6	248	29	178	57	13	820	51	172
63875	994	556	569	1155	683	978	1252	416	531	639	716	781	579	1001	524
387751	456	1719	402	145	547	796	1252	401	110	1258	486	1295	636	136	726
338755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984019	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0
120775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7762	17	1	2	20	20	8	6	8	13	1	3	0	3	7	1
102724711	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1
7761	18	22	11	31	19	15	4	4	4	15	4	0	7	9	4
338323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100313774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143425	3	2	1	1	12	5	0	2	0	21	13	0	10	7	39
100506258	32	14	11	4	121	68	12	7	12	291	772	50	463	230	1766
283298	5	6	5	0	17	14	7	4	0	15	4	4	12	5	23
8495	2553	1611	1092	3005	1969	2418	1348	829	1922	4098	1619	1429	1580	2969	3038
105376535	3	2	2	3	4	2	1	0	0	2	0	1	0	11	2
51700	58	96	81	41	73	24	17	15	17	40	21	28	32	33	18
341277	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105376533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8665	3781	1989	2008	2943	2892	3580	1856	1292	1476	5544	2943	1585	3598	2361	3950
103581031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7275	16	20	14	14	15	0	0	0	0	0	0	3	1	0	0
101927917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79608	232	224	147	197	190	3	9	0	0	5	1	5	2	2	7
101927936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65975	1	128	2	0	0	2	10	4	0	0	1	9	0	0	0
9866	557	413	493	484	644	679	846	226	277	826	441	439	582	417	585
6157	9724	4815	5064	10371	7144	11462	5420	3950	6120	15000	10864	5092	12429	12193	12879
619562	6	7	10	9	8	4	10	2	9	4	11	1	3	13	6
677826	3	6	6	4	3	5	8	5	0	9	4	7	10	6	3
6764	75	196	51	105	141	197	128	30	10	246	293	83	228	44	200
107984308	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105376539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56672	1057	630	905	896	535	1194	742	541	358	1112	1006	667	1293	593	799
56673	7	5	4	4	10	11	7	4	4	3	6	7	7	2	8
56676	3	0	1	0	4	0	3	0	0	6	2	0	0	1	0
56674	3570	2644	2702	3508	2062	5143	3567	2631	2584	4327	3352	3065	3493	3387	2225
493900	44	33	19	29	35	52	49	12	20	90	36	61	51	21	57
56675	192	410	178	137	268	1473	2074	284	495	412	2210	3554	1319	1837	504
105376541	0	0	0	0	0	0	1	0	0	0	0	3	0	1	2
57758	1	2	0	0	0	3	5	2	2	4	10	15	3	9	3
100847015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283102	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
105376542	1	1	0	0	2	0	9	0	3	0	1	3	0	0	0
23258	2570	5401	2805	1265	5402	2445	13822	1436	1261	4229	2584	15878	5253	2205	2984
100189370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440026	1542	1371	1303	1418	1154	1662	2081	991	866	1677	1246	2478	1711	1532	859
10527	7688	5000	4278	9613	3957	8955	7378	3307	6926	10021	9040	7132	6986	12154	5191
677808	4	0	0	2	2	1	1	0	4	0	2	0	2	1	0
644656	49	41	38	42	31	66	53	21	31	71	44	33	54	31	47
7702	842	669	725	865	959	983	956	543	610	1274	761	1014	1053	999	619
7465	23	11	5	22	5	81	24	20	10	48	210	34	83	62	113
23075	8775	5971	6241	7685	5815	11732	9107	5368	4203	10435	7458	7179	8958	5918	5333
440028	2	3	8	12	4	9	9	0	3	9	9	2	9	10	8
283104	244	178	120	260	346	337	145	113	155	306	241	154	194	302	149
81846	3284	3482	3077	2538	3739	2985	3880	1915	1168	5017	2421	4437	4668	2176	2995
105369149	75	79	74	71	93	77	80	48	36	117	67	94	94	56	76
101928008	2	1	2	2	2	1	1	1	1	2	1	0	3	5	1
105376544	36	31	28	12	160	25	141	9	24	32	18	77	10	19	17
133	1008	1635	1144	926	13945	757	20102	563	1846	1120	495	7890	929	1201	622
100130460	0	0	0	1	12	0	3	0	0	0	0	7	0	0	0
272	7568	9921	6257	5134	7147	6950	13109	4053	6846	9047	5676	17645	5920	7664	5271
100463486	72	117	97	83	161	75	118	35	61	149	75	150	69	119	66
100616263	4	4	4	2	7	5	4	3	4	2	4	4	3	3	4
50862	2593	1859	3464	2131	3195	2648	523	2005	746	3524	1510	557	2357	973	1413
100129827	7	4	18	4	14	3	0	4	0	9	0	0	5	0	3
10894	70	10	885	9	472	4	1	66	1	34	4	2	38	2	24
10335	259	262	933	87	546	54	7	176	0	214	30	3	210	0	142
9646	3457	2605	2749	3437	2725	3571	2068	1950	1677	3659	2522	2075	3084	2703	1916
1982	33694	28930	29208	44689	23591	46125	36945	24224	34362	34746	41500	37976	44394	61858	18271
692223	20	16	12	10	16	19	27	12	13	28	21	22	18	22	10
101928053	10	7	4	8	15	8	3	4	3	10	12	1	7	3	5
112268072	8	12	5	3	20	4	6	1	0	17	2	5	4	5	9
105376547	1	2	1	0	10	1	2	0	0	2	0	1	0	1	0
58486	1097	1178	870	1091	989	1473	1122	753	922	1475	1463	1380	1315	1223	736
729013	441	227	217	278	216	508	131	182	198	504	470	155	412	322	299
107984309	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105379882	0	0	0	0	4	3	1	0	1	0	2	1	1	3	5
105376550	0	0	0	0	1	1	0	0	1	4	0	0	5	2	0
107984310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376548	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
374378	35	26	29	118	30	45	53	24	123	39	40	52	44	335	31
283106	255	222	253	364	216	369	468	177	179	340	290	456	349	415	222
107983976	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0
105376553	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100423026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102465870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984311	2	3	1	1	3	4	4	2	0	1	2	4	5	5	6
55031	2727	2942	2433	3081	2323	3262	3488	1941	1595	3464	2545	3802	3047	2950	1649
27122	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105376554	1	1	2	1	0	1	0	5	4	0	3	0	2	1	3
9645	4356	2184	6330	5305	1514	2294	4668	2310	1156	1243	1421	5378	3237	1764	707
102466906	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
107984312	3	2	2	8	6	2	10	1	0	3	1	8	3	15	2
84953	262	281	289	246	234	177	490	155	66	230	114	429	194	84	68
55742	5	0	1	7	1	9	5	9	4	4	36	19	48	21	3
105376556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7003	3	2	2	3	7	6	7	1	7	5	4	3	10	7	4
107984313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506305	0	0	0	0	0	0	0	0	2	0	1	3	0	1	0
105376557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	770	1159	1597	863	658	618	1000	749	629	565	579	1142	1179	1308	377
84280	1221	1036	991	1371	543	1543	1249	786	804	1173	1016	1002	1221	1225	582
5741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84188	7357	6431	5867	7267	4902	9150	3372	5603	4787	7721	7105	5780	6596	6667	2787
105376562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928132	0	0	0	1	0	3	0	1	1	0	2	0	3	0	1
10418	0	1	0	0	1	3	0	0	0	0	19	2	6	1	2
22800	4	3	11	8	3	7	19	4	10	5	9	22	4	8	4
1315	7359	5828	5967	7924	4779	8177	7202	4474	4577	6710	7198	7472	8166	8431	3900
5682	3137	2733	2391	3613	1861	3937	4408	2181	3042	3143	3160	4547	3405	5172	1860
5140	324	133	173	441	888	1381	34	190	763	1293	1772	176	597	1890	686
107984315	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1
120227	541	498	438	724	493	632	295	295	410	636	509	334	425	626	407
796	0	0	9	0	0	0	6	1	4	0	0	2	2	1	1
797	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
387755	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2
105376569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55553	0	2	0	0	1	1	4	0	0	0	4	0	1	0	0
102464826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376571	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
10944	4646	4448	3484	5102	4365	5546	6281	2732	3381	6500	4723	6875	4859	5133	3042
144100	476	1338	414	432	361	145	82	127	40	176	125	216	225	93	169
109623465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10819	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6207	6550	3427	3598	6536	5755	6707	2548	2214	3784	9818	6563	2742	6811	6959	6791
26822	11	12	6	13	10	26	20	14	30	42	5	2	5	15	11
85388	12	13	10	29	5	21	15	2	2	17	7	8	15	26	7
5286	4583	3031	4862	3722	2657	4697	2632	3306	1747	4462	3236	2481	4904	2956	2276
4925	1347	735	1157	788	516	2176	552	1418	764	2302	1262	646	1638	776	834
105376576	6	1	3	3	0	10	1	2	4	7	4	1	4	3	1
374383	706	211	406	1330	60	1639	438	541	2014	488	904	204	557	2784	266
107984316	406	145	197	825	43	968	241	333	1174	289	630	112	358	1617	157
3767	41	29	25	47	49	21	1	6	18	28	72	3	35	111	70
6833	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3746	1	1	0	0	1	0	1	0	0	0	1	0	0	4	0
26297	387	317	248	297	315	434	172	183	132	495	286	197	511	290	374
107984317	2	5	1	3	2	2	6	0	0	0	4	6	5	7	0
7166	2	9	4	7	4	10	8	3	10	1	5	3	1	8	2
107984318	1	0	1	1	2	2	0	1	1	0	1	4	2	3	0
113174	351	240	221	399	201	402	262	150	291	349	353	187	255	388	125
6290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117195	0	0	0	0	0	1	41	0	0	1	0	40	0	0	0
117196	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
494141	2	5	2	3	4	4	2	3	1	3	5	1	2	7	2
100528017	0	1	0	1	0	0	35	0	0	1	0	27	1	0	1
6291	0	1	0	0	0	0	6	0	0	0	0	5	0	0	0
6289	0	2	0	1	0	0	135	0	0	4	0	82	1	0	1
6288	1	2	5	1	0	0	150	1	1	0	0	78	2	0	1
11234	3070	5401	3330	3443	1876	4544	6581	3001	2684	3096	2995	7219	5392	3448	1615
2965	1876	1706	1413	1930	1309	2487	1996	1372	1592	2427	2298	2443	2763	2498	1266
105376577	53	58	42	39	53	96	74	34	42	118	83	47	84	51	54
100423016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3939	14710	14068	21886	25540	42581	12368	23700	12967	12910	10576	10846	19378	19969	28121	4164
3948	24	15	9	23	7	26	7	10	8	12	24	8	2	26	10
160287	7	6	12	5	15	7	14	1	3	10	19	6	19	2	11
7251	2139	1806	1630	1940	1199	2317	2651	1083	1219	1981	1784	2608	2226	2143	1322
55293	1941	1766	1861	1948	1376	2093	1678	1414	1150	1898	1563	1641	1975	1421	786
112268073	4	8	8	3	0	4	6	2	3	1	0	12	5	5	9
100506540	220	146	170	189	158	204	135	133	136	234	155	123	196	195	87
144108	2366	1532	2034	2029	1742	2796	1301	1431	1420	2505	1687	1233	2219	1801	1165
105376578	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2
144110	4576	3105	3380	2353	3381	5154	456	2485	653	7407	3017	778	6421	776	5893
283284	122	60	72	43	116	156	10	52	17	382	146	19	372	18	351
105376579	25	15	19	7	58	54	7	21	2	264	119	5	289	10	317
84867	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
259249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54503	299	374	275	430	223	400	954	183	281	327	329	712	307	479	173
8048	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0
105376580	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
79733	20	1	3	6	3	49	1	12	1	19	309	1	117	16	159
89797	15	11	7	3	12	118	45	11	26	29	120	119	60	53	51
100874012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100126784	0	0	1	0	0	5	3	1	2	3	11	16	5	4	3
100616426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874014	2	2	1	2	0	4	2	2	1	4	5	5	4	2	3
107984418	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1
120237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10553	2880	2808	1904	2703	2174	4305	3765	2005	2156	3883	3137	3902	3911	3502	2490
10196	546	482	391	831	232	719	293	268	530	482	537	321	413	814	254
105376584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984320	0	0	0	0	0	0	0	4	0	0	1	0	16	0	0
102723370	1	0	0	0	3	26	0	4	0	6	42	4	41	6	15
105376587	3	0	0	1	0	21	2	4	0	5	53	13	25	2	7
203859	319	368	203	145	193	353	478	157	69	230	375	305	326	97	149
57084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2188	326	310	243	383	157	381	325	178	174	269	282	290	221	306	182
2620	3	8	2	3	2	11	13	4	4	19	9	11	11	7	6
258010	230	164	86	137	175	418	530	152	206	478	422	457	269	249	240
100500938	0	0	0	1	0	0	3	0	0	1	3	0	0	2	1
105376591	0	0	0	1	1	0	1	0	5	0	1	0	3	2	1
105376592	0	0	0	1	0	0	2	0	0	2	2	5	1	2	2
102465860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376596	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
63982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103695435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376601	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
91057	107	60	35	125	54	111	5	56	49	111	172	11	77	73	76
55366	515	110	208	407	178	856	9	249	193	1027	713	24	514	415	558
105376671	3	0	1	4	1	2	2	0	0	3	4	0	3	3	3
55327	1341	1192	876	1411	1098	1679	1375	727	1079	1613	1263	1305	1198	1708	576
497258	16	21	8	17	15	26	13	5	7	33	23	38	48	21	28
102465881	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
101410541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	7	4	3	2	6	6	4	0	1	5	5	4	9	2	9
81930	23	15	12	23	16	49	16	12	25	45	109	21	59	13	60
693195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196074	425	310	269	403	309	497	266	259	248	507	459	288	471	409	242
102466876	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
105376602	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
105376604	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
105376603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106456574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376607	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120534	991	1003	816	1058	821	1164	1095	576	730	1368	888	1036	1118	942	634
102723403	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0
744	79	3	60	17	27	36	1	20	0	84	41	0	92	2	109
105376609	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
101928316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341019	3	1	0	1	10	6	2	3	4	12	10	4	17	9	12
105376611	1	0	0	1	2	1	1	1	2	7	7	1	4	0	2
120526	481	331	350	462	279	549	375	366	281	572	417	401	519	440	264
196294	96	72	57	90	62	131	110	46	68	110	91	83	75	104	54
26610	601	482	371	661	368	710	293	359	369	671	481	273	539	453	352
5080	31	21	19	22	15	20	3	8	8	18	19	6	15	8	9
440034	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
103157000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506675	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105376613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5954	920	2206	725	2143	742	970	6384	493	1660	696	787	4461	737	2571	396
107984322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106635521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7490	0	0	0	2	0	0	3	0	3	0	0	1	0	5	0
51352	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
107984351	0	1	1	3	1	7	0	2	2	1	1	0	4	3	4
10480	2803	1953	1786	3500	2204	3198	2795	1427	2418	3974	2677	2156	2345	3758	1934
493860	389	247	222	394	266	395	328	158	288	435	321	272	228	444	176
79056	526	921	424	900	320	703	2390	316	292	1061	551	1228	553	395	420
79832	2009	1268	1477	3207	2172	2757	2175	1125	1356	2953	2281	1500	1880	2236	1422
105376615	25	15	19	34	13	29	21	11	18	42	23	20	17	29	15
91614	236	126	105	322	106	139	16	87	91	141	131	15	91	133	60
55346	3030	1856	2257	2623	2213	2173	1997	1001	919	2431	1685	1514	2525	1256	1470
283267	606	305	478	518	449	420	169	179	161	558	362	183	535	234	295
1479	898	692	616	1226	520	935	1940	467	776	861	866	1162	732	1233	407
338739	6	1	0	3	2	9	2	2	0	12	4	0	1	2	3
10114	8606	6375	8314	6368	7025	10835	7013	6463	5134	11308	9034	7716	13629	6831	4861
25758	1	1	809	0	0	0	9	91	0	0	7	59	453	0	1
105376617	0	1	50	0	0	0	1	6	0	0	0	3	24	0	0
100131378	54	62	102	57	23	70	153	87	42	86	72	112	215	57	53
966	21400	15379	27416	14969	6651	25476	28894	20408	7321	18659	17765	16301	42575	11290	12259
26273	1041	808	773	894	917	1280	821	615	650	1641	908	749	1098	806	759
101928440	0	0	0	2	0	2	0	0	0	2	0	0	0	0	4
105376619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376620	1	1	2	3	12	0	1	2	0	4	0	0	2	0	0
4005	4286	3361	4784	2993	4178	3465	250	2295	493	5060	2505	416	5278	1033	2829
105376621	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0
101929918	161	108	125	140	110	179	184	83	107	162	139	134	183	128	144
4076	11917	9622	8348	14111	6618	12936	12154	6020	7924	10795	9814	11298	10589	13309	6551
55226	1464	992	1105	2651	1089	1434	1761	632	1632	999	948	916	807	2449	588
25841	19	132	8	62	17	16	17940	9	60	10	27	9978	18	109	9
102723539	16	25	9	20	30	13	905	7	9	14	14	466	3	21	14
105376622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
847	7032	2283	3968	6134	3445	8377	2110	4409	3460	9689	5879	2118	8616	4978	6546
2001	0	0	0	2	0	6	0	3	0	0	5	0	2	4	0
105376623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26298	2	21	2	32	2	24	558	3	233	2	37	481	29	1034	3
102723568	2	2	0	2	0	5	2	0	0	0	3	1	2	6	4
105376625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376624	0	7	3	8	1	5	11	7	7	6	6	10	9	6	6
51074	1318	1908	1529	1239	672	1443	2050	1754	910	1741	1288	2423	3234	1504	928
8050	1078	1628	1143	1167	799	1253	3262	1024	871	1157	982	3816	1966	1648	703
100616437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376626	4	11	8	8	5	1	14	3	4	2	15	71	14	20	3
105376627	7	11	3	2	5	10	3	1	4	7	8	64	7	6	6
100507144	0	12	4	5	3	0	22	1	2	1	0	64	4	5	3
960	37630	161630	69738	61251	31494	32060	183779	41110	48201	34132	27114	167464	76836	64957	24997
109623487	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
6506	1	75	6	8	17	5	2610	6	23	5	19	5790	27	339	12
107984324	0	7	0	0	0	0	10	0	0	0	0	6	1	0	0
25891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24147	50	74	43	73	21	35	44	17	109	15	97	57	47	170	24
54765	4611	3394	3407	4134	3267	5145	3592	2493	1777	5240	3494	3166	4302	2376	2908
143458	533	593	1009	368	365	358	1065	481	274	384	313	424	642	285	238
100616311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928510	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
29099	3752	1936	2207	3513	2129	4072	1659	1981	1770	3413	2802	1347	2972	2751	2536
79899	252	26	506	102	296	514	83	604	35	444	297	8	1401	83	278
7189	1120	893	844	953	930	1382	1873	656	555	1555	1019	1263	1149	971	803
5896	41	24	25	22	42	43	23	22	8	89	26	15	35	11	32
5897	4	2	2	1	2	4	0	1	6	2	0	1	2	1	2
119710	234	175	135	196	138	279	102	119	95	361	210	100	212	150	191
107984325	4	0	2	0	2	2	1	0	0	1	0	1	1	0	0
107984326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103312105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
